delivery_id,origin_lat,origin_lon,dest_lat,dest_lon,delivery_timestamp,weather_condition,traffic_condition,actual_delivery_time
642,40.715124682873494,-73.97746830700488,40.7793818103908,-73.93405770379181,2024-12-28 18:24:30.777421,800,normal,29.456561417066737
643,40.72509666613403,-73.9149383942159,40.757780705025105,-73.91338984546222,2025-01-02 01:53:30.777421,800,normal,28.10861727711296
644,40.75612227882825,-73.94766090886256,40.72894395216195,-73.95323187875151,2025-01-16 12:31:30.777421,800,normal,24.176003013154386
645,40.711476887186926,-73.91398603066506,40.76193899693665,-73.95888095241305,2024-12-31 10:45:30.777421,800,normal,30.700072434378075
646,40.772281430320845,-73.99323316381,40.74274864540903,-73.96697153324979,2024-12-31 11:33:30.777421,801,heavy,48.45572911809503
647,40.770783509722975,-73.94564617826573,40.75642318166845,-73.91494254719849,2025-01-07 17:17:30.777421,800,light,19.19364724743793
648,40.70817253457468,-73.95416993584713,40.72015283780063,-73.90655669612467,2025-01-10 03:23:30.777421,801,heavy,49.68935975126644
649,40.748469628713,-73.98342254598367,40.768908765374825,-73.917672678732,2025-01-09 11:09:30.777421,801,normal,34.28248738087172
650,40.794569814700026,-73.91500246285194,40.755619069263,-73.9220483298576,2024-12-24 06:57:30.777421,800,heavy,49.094120319186345
651,40.76690223373291,-73.95377044389994,40.701620039733946,-73.91816195752205,2025-01-13 10:53:30.777421,800,normal,36.061840589509515
652,40.74117655415845,-73.93490265328491,40.70401388590854,-73.91100866236371,2024-12-30 07:27:30.777421,801,heavy,46.92595056082995
653,40.75454318694069,-73.99377268941181,40.79919627472386,-73.97059325378233,2025-01-18 03:57:30.777421,801,normal,27.29999313727348
654,40.75125026487704,-73.91935963827672,40.72103185562858,-73.9234636636142,2025-01-06 02:39:30.777421,800,normal,25.846892097276776
655,40.745923987759696,-73.99480434224458,40.725302634092024,-73.91344376168279,2025-01-20 18:41:30.777421,800,light,31.048510652316363
656,40.7786278199384,-73.97986362178641,40.71028425921575,-73.98740448036206,2025-01-14 23:51:30.777421,500,heavy,51.7901109022295
657,40.725862083488806,-73.98352936465677,40.79791515551006,-73.932616110173,2025-01-15 22:57:30.777421,500,normal,46.47692267730634
658,40.73302150648715,-73.92432484943114,40.784688722442894,-73.96756706226485,2025-01-11 19:45:30.777421,800,normal,32.49302409243615
659,40.75193858595039,-73.97951187258494,40.76764837495206,-73.94057581726915,2025-01-19 00:42:30.777421,600,heavy,70.9142241903737
660,40.7877830078152,-73.91204181450485,40.76031501201229,-73.93174675404623,2024-12-27 04:25:30.777421,800,normal,34.6936180811908
661,40.7870578425046,-73.97612037886185,40.75753591731291,-73.95709376306974,2025-01-06 19:49:30.777421,800,normal,23.884305927952884
662,40.745123934418096,-73.90150103438592,40.727592269438055,-73.92314186690868,2025-01-19 18:40:30.777421,800,normal,31.53475375056263
663,40.777201247631,-73.99728325787744,40.72262724300032,-73.93076456938456,2025-01-20 15:50:30.777421,800,normal,23.815005493189688
664,40.706520459126054,-73.95360686231876,40.72333328226493,-73.93746698300455,2025-01-19 06:38:30.777421,800,heavy,40.00561356485774
665,40.79092202058615,-73.94612982020473,40.7747078267129,-73.97812861110934,2025-01-02 00:06:30.777421,800,light,26.560678544492205
666,40.74978125080343,-73.98945263000434,40.705994330086135,-73.98690262570058,2025-01-17 12:17:30.777421,800,light,19.898664437870192
667,40.76567801047243,-73.91778968393999,40.760599696727105,-73.91505535937743,2025-01-14 16:21:30.777421,800,heavy,45.915361271693705
668,40.73804200075076,-73.92243881490747,40.70449968212355,-73.92658487409584,2025-01-04 20:18:30.777421,800,normal,22.50815507267082
669,40.796447665390076,-73.97962335408724,40.73413186459501,-73.95214716300805,2025-01-11 22:42:30.777421,801,normal,39.288259031788634
670,40.75233296311947,-73.97128620419154,40.792885954984555,-73.96680284952642,2025-01-16 16:19:30.777421,800,normal,26.677814089473262
671,40.77928544190338,-73.9422406634119,40.74653369339395,-73.99863175852393,2024-12-27 19:03:30.777421,800,normal,24.86441287890608
672,40.76345824175503,-73.92020858403842,40.708159872000486,-73.97414084088652,2024-12-27 03:54:30.777421,500,normal,27.387864504053514
673,40.739597047266244,-73.9084909931593,40.70278522408211,-73.93686246739517,2024-12-30 20:46:30.777421,801,heavy,41.73897548715003
674,40.75330288672461,-73.98420451771646,40.742639835680166,-73.9451854797272,2024-12-23 19:59:30.777421,800,light,16.369552772172803
675,40.76958991181688,-73.92067386495619,40.71746471858963,-73.97040679705634,2025-01-06 04:45:30.777421,500,normal,32.70960516535002
676,40.73167616770675,-73.91428207430013,40.76638244748527,-73.90346972763696,2025-01-09 08:23:30.777421,600,light,42.59692215199849
677,40.790614325476575,-73.97230955126221,40.70504167736022,-73.91096156791448,2025-01-13 08:18:30.777421,500,light,27.894184321248797
678,40.79835214727152,-73.98592884719513,40.75768812013112,-73.94360804332445,2025-01-19 03:22:30.777421,800,heavy,33.75736968865351
679,40.72020156684025,-73.9815775160762,40.75002785352078,-73.99306059140959,2024-12-24 12:45:30.777421,500,heavy,52.300611859177984
680,40.789398971000786,-73.93457074476751,40.70898768517362,-73.9399087994341,2025-01-12 01:42:30.777421,800,light,24.551583103499627
681,40.71521042832223,-73.95596765816316,40.73409585714356,-73.90827319334224,2025-01-17 02:31:30.777421,500,light,38.19172782041144
682,40.76152980250698,-73.99165359150106,40.740659053735946,-73.98567185412973,2024-12-29 16:05:30.777421,600,light,40.74432611124244
683,40.78824163684073,-73.91963964645585,40.7714718833502,-73.9706646578559,2025-01-09 09:03:30.777421,800,light,25.22239250869138
684,40.75052067735766,-73.90328733847409,40.75254703073559,-73.93021672144948,2024-12-26 17:08:30.777421,801,normal,37.97786601597752
685,40.74177609792751,-73.90158896809636,40.7900264111202,-73.92078088051984,2025-01-06 22:19:30.777421,800,normal,29.328094659099687
686,40.76679199988036,-73.9365328726746,40.76763610678727,-73.9320366817605,2024-12-28 16:00:30.777421,801,light,26.068182004012723
687,40.71659548952958,-73.91180722416954,40.79459246440321,-73.97041759025035,2024-12-28 15:28:30.777421,800,normal,38.294701517157826
688,40.742748968792064,-73.98377665942175,40.700111209419624,-73.97280454406018,2025-01-07 12:38:30.777421,800,normal,21.82210486591876
689,40.70126075199758,-73.94402443163617,40.72178913796267,-73.93381654148861,2025-01-06 23:34:30.777421,800,light,27.87178205256376
690,40.75273996221227,-73.92806463776309,40.76337115997655,-73.94065386172953,2025-01-05 08:07:30.777421,801,normal,32.39064688371723
691,40.789025805301776,-73.9920593415357,40.70162434432095,-73.92712219455494,2024-12-31 00:14:30.777421,800,light,22.834042314986593
692,40.77314964903403,-73.98125880559024,40.73235304124855,-73.93349440109934,2025-01-20 15:04:30.777421,800,light,21.788416265225152
693,40.785817705315715,-73.91809364861383,40.75565784285021,-73.96572690745721,2024-12-29 20:52:30.777421,800,heavy,43.07571814394932
694,40.754079375498556,-73.92897572013767,40.713457626710415,-73.99055811023395,2024-12-24 02:14:30.777421,500,normal,35.738823200972
695,40.731435011318375,-73.95288321010672,40.78315183331122,-73.90816024579185,2024-12-24 02:34:30.777421,500,normal,33.511785679638194
696,40.782163689771046,-73.95407348028269,40.76497880467643,-73.98965658851395,2025-01-21 06:13:30.777421,800,light,21.189369019533398
697,40.73577982653254,-73.95057875527498,40.740202721688824,-73.92710607998949,2025-01-13 02:19:30.777421,800,heavy,28.66268683284345
698,40.78282492524372,-73.96647919526292,40.777982088401004,-73.98817813777089,2025-01-01 16:33:30.777421,800,heavy,36.93337378953831
699,40.717376159313574,-73.92879859796693,40.70000307188454,-73.92878629541194,2025-01-05 14:14:30.777421,800,normal,27.43852426869514
700,40.782597821270805,-73.98993625214764,40.73565961759862,-73.97455186683817,2025-01-15 11:16:30.777421,800,normal,30.75615536083421
701,40.723987411275594,-73.98580280102391,40.70128974697896,-73.94597005932386,2024-12-30 16:10:30.777421,600,heavy,83.6124017891558
702,40.73479414115822,-73.95496490210947,40.7851150735426,-73.90423683537274,2025-01-19 17:47:30.777421,800,normal,26.920219032432904
703,40.77488263369633,-73.93488524151184,40.75657449506133,-73.94855386722601,2025-01-03 07:36:30.777421,800,light,19.90507658501132
704,40.76209285674784,-73.96476250533904,40.70850563854893,-73.94511271984574,2025-01-09 04:44:30.777421,800,normal,26.42751954348451
705,40.784144755308475,-73.95287128326018,40.73799790789654,-73.93928647191164,2025-01-09 03:54:30.777421,801,normal,33.84339622181163
706,40.79791049380151,-73.93658578617043,40.738872634787654,-73.97597008765497,2024-12-26 08:26:30.777421,801,normal,36.2374950288795
707,40.71262647415645,-73.93238224379246,40.70949652752284,-73.96850815554112,2024-12-31 09:46:30.777421,801,normal,37.005898671882484
708,40.73251040154317,-73.9313672803314,40.709664483428774,-73.9823103049176,2024-12-27 03:59:30.777421,800,light,27.310831992937064
709,40.706964114816245,-73.9825118562824,40.798733615857955,-73.95558964430934,2025-01-15 04:31:30.777421,800,heavy,48.78461411328382
710,40.78557372589058,-73.97728204429765,40.7531871766505,-73.91263814712629,2025-01-02 04:06:30.777421,800,normal,28.605581812634153
711,40.78370411252429,-73.97207239115455,40.79955689004907,-73.94172855506554,2025-01-19 17:55:30.777421,800,heavy,56.37198128618845
712,40.76428819100587,-73.93058494264902,40.78124738210442,-73.96730589756633,2025-01-17 00:06:30.777421,500,normal,33.871388873047415
713,40.751265475314504,-73.96946893233033,40.73057439574473,-73.95972962790054,2025-01-04 16:50:30.777421,600,light,36.65604345804545
714,40.72126443763711,-73.99668106454375,40.76725072626736,-73.93178083107449,2025-01-08 01:39:30.777421,801,normal,40.127048894749805
715,40.730394640124075,-73.93468372094688,40.73152394346494,-73.98667900758633,2024-12-26 23:34:30.777421,801,heavy,50.5614727155058
716,40.79383048184484,-73.9128795517737,40.76323962564655,-73.98716741378112,2025-01-19 00:54:30.777421,800,light,15.036613023909048
717,40.77660647765353,-73.92115526567467,40.757849250822936,-73.93065778719438,2025-01-22 12:53:30.777421,500,light,28.827051985424895
718,40.7664984903476,-73.9739713142434,40.770061149639446,-73.92465278893404,2025-01-11 08:07:30.777421,800,heavy,48.033753292605404
719,40.790719503070584,-73.93292676880942,40.787285942156565,-73.95000410080353,2025-01-17 22:57:30.777421,800,light,18.62611888188177
720,40.756044063098045,-73.98890105307865,40.773024918952956,-73.93808272646342,2024-12-28 20:29:30.777421,600,heavy,70.88227434885435
721,40.744705554380644,-73.95396417287981,40.71866399397977,-73.99743103551306,2025-01-02 21:19:30.777421,800,light,25.560615760053814
722,40.786456360952265,-73.94533517798122,40.72845413856769,-73.95569662936624,2025-01-22 18:35:30.777421,800,heavy,50.2874433869596
723,40.73804005489704,-73.90231996714894,40.76171059444287,-73.91500406694968,2025-01-12 15:28:30.777421,800,light,21.232274710645438
724,40.711072059332636,-73.9577451571688,40.71962457167062,-73.98744502101016,2025-01-15 01:59:30.777421,500,normal,41.97536049353547
725,40.70420246751714,-73.92600958792332,40.79634799474743,-73.98919554406235,2025-01-18 14:41:30.777421,600,light,36.95764948440499
726,40.79180765521991,-73.97199626704496,40.74784910701072,-73.94144362712068,2025-01-22 15:34:30.777421,800,normal,38.83025152026144
727,40.78583416767991,-73.97077817695381,40.754137442090745,-73.99139678429671,2024-12-29 16:17:30.777421,801,light,38.65861972637864
728,40.79107701616439,-73.92460380964033,40.70570269140036,-73.9894516572539,2025-01-21 12:58:30.777421,800,normal,37.69165219526276
729,40.78049067768414,-73.99819934443995,40.75855876838726,-73.94556551123657,2025-01-09 16:35:30.777421,800,light,25.9220747124329
730,40.7962810357074,-73.92733290079298,40.72337407920367,-73.93622258581544,2025-01-18 22:56:30.777421,600,normal,62.407529970463536
731,40.73047510953862,-73.91706053351412,40.78200675020556,-73.99584210401534,2025-01-22 13:18:30.777421,500,normal,39.6208682500079
732,40.728152119841496,-73.91272461604339,40.749812994354805,-73.93106895878974,2025-01-08 17:58:30.777421,801,normal,28.00629857562561
733,40.7112580390412,-73.92963140225392,40.72523119270697,-73.96922290947069,2025-01-06 03:48:30.777421,800,heavy,41.725086851338965
734,40.75406984766449,-73.99034655298045,40.76136379029894,-73.91020647065564,2025-01-06 13:08:30.777421,500,normal,40.57003311777001
735,40.724189382825884,-73.99875959637227,40.78099244203029,-73.94168697809005,2025-01-03 10:04:30.777421,500,normal,40.95572493372038
736,40.74687679654645,-73.969873473924,40.77302217177572,-73.96351775297923,2024-12-24 16:42:30.777421,801,light,21.448834484846298
737,40.75983574842977,-73.97027621922913,40.764096552809875,-73.95338184088725,2025-01-20 10:34:30.777421,800,light,19.62587085416131
738,40.7299919111507,-73.92568068012685,40.71899361364576,-73.92982617261228,2025-01-01 06:43:30.777421,600,normal,42.44017615342614
739,40.70481428359784,-73.90971050048081,40.755646463734884,-73.96413784180464,2025-01-18 19:51:30.777421,500,normal,39.20726168073714
740,40.78522638743912,-73.93321953167737,40.79113391900786,-73.99790658821733,2025-01-11 08:48:30.777421,800,normal,33.3128127493996
741,40.759322157010736,-73.91076975018603,40.73157731512495,-73.99431186022224,2025-01-03 18:51:30.777421,800,heavy,42.98913586873367
742,40.71853301795287,-73.99210308378092,40.776652731622164,-73.92978925458863,2025-01-01 21:21:30.777421,800,normal,25.827856332411763
743,40.72395101699095,-73.92054217212998,40.73313522187363,-73.9324337097793,2025-01-20 08:39:30.777421,500,normal,46.42165765811581
744,40.70346702667265,-73.94171931649166,40.739593722619595,-73.92437462085776,2024-12-28 15:39:30.777421,801,normal,27.103680659863283
745,40.799543751619126,-73.91443039061625,40.74541836627367,-73.95877202721684,2025-01-22 04:39:30.777421,500,normal,43.814044469122564
746,40.752144568904356,-73.99363590907133,40.793472991548825,-73.97491209001093,2024-12-29 09:27:30.777421,500,light,32.34635176056175
747,40.78313735143857,-73.94010214918228,40.71204473399966,-73.94154568867405,2024-12-28 15:31:30.777421,500,normal,43.681993823230364
748,40.71149329970596,-73.99061427151767,40.796932181228414,-73.96221607862728,2025-01-10 20:04:30.777421,800,normal,27.777833535385415
749,40.790962681943654,-73.9330799737062,40.70620367636288,-73.96606947326904,2025-01-09 01:36:30.777421,800,normal,29.28672900955398
750,40.78292867993167,-73.91210210997178,40.75059316543196,-73.98380769933678,2024-12-30 21:59:30.777421,800,normal,30.275212786405216
751,40.75717723520483,-73.9482553648245,40.76581022180565,-73.90022506109898,2025-01-05 03:05:30.777421,800,normal,27.618011196992423
752,40.7430427410321,-73.96830534122088,40.74517394759815,-73.96452714432698,2025-01-12 21:50:30.777421,800,heavy,43.57680917446569
753,40.74345959608587,-73.92261203442699,40.740070416683444,-73.98848538216048,2025-01-14 20:13:30.777421,500,light,36.3796293891418
754,40.760192343101515,-73.91074767100451,40.78832736014262,-73.95851743444787,2025-01-22 05:08:30.777421,800,heavy,32.92216306982419
755,40.74433800143792,-73.93929104212813,40.73872744114249,-73.93403097270695,2024-12-27 01:07:30.777421,800,heavy,37.39951804252237
756,40.7631307553092,-73.94083028376937,40.744203342093115,-73.93517665311921,2024-12-27 04:44:30.777421,800,light,20.937018725174976
757,40.77026337730855,-73.97625665316252,40.70614462901308,-73.91862766562778,2025-01-22 17:58:30.777421,800,normal,29.527908689319762
758,40.75123637775458,-73.98957751971916,40.79405039528794,-73.93512346138407,2025-01-18 23:30:30.777421,801,light,25.80368441649297
759,40.73845113276448,-73.95123329313788,40.79545659288588,-73.984856768563,2025-01-20 11:21:30.777421,801,heavy,52.146822300193435
760,40.76522242595455,-73.90494689474139,40.747741618948034,-73.93981932660546,2025-01-06 14:46:30.777421,600,light,36.202338617528255
761,40.760065106654835,-73.92564060838235,40.75817366474212,-73.95985382209109,2025-01-07 23:43:30.777421,800,light,25.211533106877212
762,40.75062660594952,-73.93658959686238,40.73380844093663,-73.98731759774496,2025-01-06 16:33:30.777421,600,normal,47.988360341340005
763,40.70709322161338,-73.97456084191582,40.739174245056226,-73.98373391848945,2025-01-18 11:22:30.777421,801,heavy,48.089611271284745
764,40.73618530932051,-73.95275066449935,40.77343656764922,-73.97911690645054,2025-01-11 16:39:30.777421,600,light,40.219878368745555
765,40.70456487455024,-73.98599759024466,40.70585653052846,-73.94476338621828,2024-12-29 08:11:30.777421,800,heavy,41.143736325070776
766,40.72768143077913,-73.9028467309099,40.75952297327194,-73.91280869387195,2025-01-02 19:38:30.777421,500,normal,45.878210376449985
767,40.73313470071031,-73.95179589418879,40.75769816124177,-73.96545191462766,2024-12-27 16:39:30.777421,801,normal,46.978909156953364
768,40.71960977127384,-73.93892199289243,40.78030118815263,-73.94597211068127,2024-12-26 19:30:30.777421,500,normal,40.237385848602415
769,40.728068321551596,-73.97930074215616,40.70792802846312,-73.94341494396868,2025-01-19 22:27:30.777421,500,light,29.89435758580349
770,40.751657262844596,-73.99944942008396,40.79080185454217,-73.96036873745018,2025-01-18 05:36:30.777421,800,normal,33.12291154658622
771,40.70076640326493,-73.97809311908982,40.72963258018998,-73.9856530542982,2025-01-01 04:05:30.777421,500,normal,29.393801484698134
772,40.703672136250084,-73.98919742458693,40.715144552193536,-73.95672285156581,2024-12-28 04:04:30.777421,800,heavy,43.2607382722579
773,40.73388606493388,-73.91974143204202,40.75956798241615,-73.99193845948304,2025-01-04 17:34:30.777421,500,normal,31.612052358308347
774,40.75720486433693,-73.94873322740436,40.79395685890251,-73.92448663825549,2025-01-09 15:24:30.777421,800,heavy,45.56983842068231
775,40.729348882320814,-73.90682462805673,40.758662391828366,-73.9171561329061,2025-01-20 16:28:30.777421,800,normal,26.368203460114263
776,40.73970150412372,-73.99129072332042,40.70801867568122,-73.9523161122267,2025-01-03 08:53:30.777421,800,heavy,39.586557882487725
777,40.76170665161178,-73.98861616065234,40.763009312686165,-73.91713470938818,2024-12-28 03:48:30.777421,500,light,19.814539653489348
778,40.73452231428017,-73.94925880612823,40.778346956004924,-73.97229307502866,2024-12-28 01:20:30.777421,800,heavy,33.78728017036632
779,40.78742225246852,-73.950645341966,40.79408801695592,-73.98756541585692,2024-12-31 21:47:30.777421,500,heavy,53.380939944662785
780,40.77022587660316,-73.9007183161001,40.78751336186211,-73.90290597503954,2025-01-08 09:25:30.777421,600,normal,38.48365441261177
781,40.7131489119898,-73.97252684744805,40.717715352322266,-73.92779339357962,2025-01-09 13:01:30.777421,800,normal,35.31886991892788
782,40.739457607559764,-73.95781718214612,40.704028551877805,-73.95945771748609,2025-01-22 11:09:30.777421,800,normal,25.230554557933438
783,40.74110210752656,-73.90923889974435,40.75162832991977,-73.94193547740905,2025-01-21 11:10:30.777421,800,light,25.813018005143086
784,40.77140326444668,-73.93920947859094,40.79359372482485,-73.93277493127059,2025-01-05 12:21:30.777421,801,heavy,40.333557656917456
785,40.73093727178628,-73.91762096157788,40.748127795121924,-73.91903249637342,2025-01-17 20:24:30.777421,500,normal,38.31281865020116
786,40.79550605114849,-73.91788017174498,40.79505328209544,-73.99779338513177,2025-01-16 01:04:30.777421,800,light,17.860850683619443
787,40.70015651051915,-73.93635986298166,40.7982521272256,-73.99138678609363,2024-12-26 17:38:30.777421,800,normal,27.73408512185221
788,40.70511353814421,-73.97423927796663,40.78143867792687,-73.97196652474486,2024-12-30 21:11:30.777421,500,heavy,43.29180840358302
789,40.70595247003478,-73.93962045470506,40.71321796577539,-73.95601443602862,2025-01-12 18:42:30.777421,801,heavy,53.000890829879154
790,40.76865899134926,-73.98855123619342,40.76439565794476,-73.96190481549766,2024-12-31 16:24:30.777421,801,normal,35.54244355449813
791,40.7383838883045,-73.95437634910445,40.70545654082827,-73.94005388603414,2025-01-09 11:04:30.777421,500,normal,28.604543672307106
792,40.73690530217609,-73.98789749995149,40.790240327611066,-73.96167846340528,2025-01-07 18:18:30.777421,800,normal,28.9840963168956
793,40.74189477901875,-73.92488219521917,40.72163327776308,-73.95574226540673,2025-01-08 01:59:30.777421,800,light,20.91072862910866
794,40.70710076645333,-73.99198199859181,40.70483627110488,-73.91795124155198,2025-01-18 21:35:30.777421,800,light,27.80102877547417
795,40.7354771291836,-73.90582742883811,40.78263408109502,-73.94119995365703,2025-01-18 06:58:30.777421,800,normal,36.357620738269695
796,40.76685726467229,-73.93213300433274,40.73531028889384,-73.92002166355543,2025-01-08 20:11:30.777421,800,normal,22.791774267445934
797,40.736191999083786,-73.94063392087915,40.75546870247884,-73.917406769145,2025-01-02 08:26:30.777421,800,normal,34.1335148719074
798,40.70101311840278,-73.93639039535906,40.7631458792583,-73.92155945267872,2025-01-20 10:19:30.777421,800,light,20.706815722969164
799,40.791328694757624,-73.93874265316552,40.759856299321775,-73.95858589317844,2025-01-20 00:14:30.777421,801,light,25.287166200035
800,40.78736985934663,-73.9276026944534,40.79579458599261,-73.94588861751213,2025-01-04 13:37:30.777421,500,normal,36.19352537436574
801,40.71205584164037,-73.90975466927142,40.76050895185406,-73.97795123605853,2025-01-05 20:47:30.777421,801,light,34.39306711964409
802,40.70664438443558,-73.94660325274522,40.76256507894273,-73.94283923505171,2025-01-12 01:23:30.777421,600,light,29.97690163781469
803,40.71421371237935,-73.99882933892691,40.71848383979471,-73.99404129026469,2025-01-22 15:18:30.777421,800,normal,34.17374861321651
804,40.742203426012765,-73.97049592923459,40.76043593197148,-73.92363077306497,2025-01-11 02:39:30.777421,600,normal,36.21371693872787
805,40.74860004937976,-73.94228001132655,40.7523401370922,-73.97732273746804,2025-01-04 03:12:30.777421,800,light,19.03762566063706
806,40.704373907230895,-73.98769967048763,40.7666521976693,-73.99198942733904,2025-01-09 05:34:30.777421,500,heavy,50.6390929667209
807,40.75586423964504,-73.96568326468274,40.744183370480194,-73.98366332416016,2025-01-09 00:31:30.777421,800,normal,30.108647454948613
808,40.772917348754945,-73.93477083514081,40.71844590510599,-73.97977060508418,2024-12-31 02:38:30.777421,801,normal,17.422249248419106
809,40.78456043629899,-73.93075071733308,40.7386707057044,-73.99488497943796,2025-01-08 12:04:30.777421,800,normal,35.797981446877486
810,40.74299310773902,-73.93270333776056,40.73977934409291,-73.94882925528853,2024-12-27 11:10:30.777421,800,light,15.443543502276595
811,40.727538117425546,-73.96936865012218,40.74832942849663,-73.9617215899597,2024-12-31 02:28:30.777421,801,normal,32.19734410137684
812,40.778898515992076,-73.95535804835984,40.78391466080707,-73.98546733075796,2025-01-06 04:52:30.777421,800,normal,36.63807725802653
813,40.779838034051835,-73.91775776263317,40.750569674378134,-73.99379585830434,2024-12-26 21:42:30.777421,500,light,39.404083040105654
814,40.78575623376613,-73.90833647641588,40.70711556788779,-73.9426134150323,2025-01-13 11:11:30.777421,600,light,33.821700817868525
815,40.74309852205133,-73.9681133181679,40.756601842488784,-73.91219664871556,2025-01-02 05:58:30.777421,801,normal,25.11878004010602
816,40.75821987465941,-73.96288275765625,40.75578736756601,-73.90402089795953,2025-01-02 16:08:30.777421,801,normal,40.09801524172377
817,40.76010741668002,-73.92944141373562,40.704869484839996,-73.99019923152193,2025-01-08 05:45:30.777421,801,light,30.20668882052916
818,40.76884050184921,-73.962544711298,40.70440658615704,-73.98147231496665,2024-12-24 00:52:30.777421,800,normal,27.555038552107625
819,40.716686020169874,-73.95694706615379,40.75412701109417,-73.93544278185726,2025-01-04 15:32:30.777421,801,normal,29.613443979849368
820,40.71425941440819,-73.91099029648163,40.70455851579487,-73.90540291101544,2024-12-23 20:45:30.777421,500,heavy,44.37390582526077
821,40.734587746073785,-73.98455402527767,40.78421653766504,-73.9703387517843,2024-12-29 21:07:30.777421,500,normal,33.9324807855922
822,40.702544775990575,-73.93541776137135,40.70771875302265,-73.9830112926781,2025-01-12 18:09:30.777421,800,light,25.264272569606526
823,40.76369023174547,-73.96593958334188,40.7126944413755,-73.98767162207011,2024-12-29 11:40:30.777421,500,heavy,45.645477505011115
824,40.707171188884764,-73.95903711051048,40.751856168866574,-73.97541525575066,2024-12-25 07:15:30.777421,801,normal,30.58230848440768
825,40.73112174950634,-73.9322879360265,40.73581397165292,-73.90104946666158,2025-01-04 10:58:30.777421,801,normal,36.527034606758164
826,40.76057792494527,-73.96354062718025,40.76843142489253,-73.9051019332953,2025-01-20 07:27:30.777421,800,light,18.07034343576451
827,40.7217892554255,-73.90119640338445,40.714255655503315,-73.96178605251674,2024-12-27 00:51:30.777421,800,heavy,39.36844996060494
828,40.74540016211961,-73.93117257642199,40.75547318032824,-73.99232419381113,2025-01-03 06:24:30.777421,800,heavy,30.268412866306285
829,40.71405529675784,-73.95144103003406,40.7004187443628,-73.9329565666203,2024-12-27 09:16:30.777421,801,light,26.87701488275277
830,40.70275367198695,-73.94945448820896,40.76418195168014,-73.95892111900004,2024-12-27 09:12:30.777421,600,normal,30.45445943893594
831,40.796401740711765,-73.96157932870142,40.748964407603204,-73.9584556999408,2025-01-05 08:20:30.777421,800,light,27.560040507305718
832,40.7038996012575,-73.99690442090807,40.702400504484494,-73.96646283937825,2025-01-04 20:12:30.777421,800,normal,23.426813021039973
833,40.73879867599469,-73.98399750635369,40.71770822553973,-73.99015758108986,2025-01-06 03:31:30.777421,800,normal,21.137107173192728
834,40.70233520963282,-73.92437863860499,40.79567204338893,-73.9400640274958,2025-01-19 15:48:30.777421,800,normal,28.18193352049191
835,40.74585230088819,-73.97107552280274,40.77286562842366,-73.9684636256734,2024-12-24 21:21:30.777421,801,normal,42.411090104223774
836,40.790008318301645,-73.98838610397995,40.7393147129494,-73.97630760061033,2025-01-21 06:10:30.777421,500,light,32.21372377642356
837,40.79559188289553,-73.96860332826226,40.70969656709654,-73.98209683625585,2025-01-20 21:51:30.777421,800,normal,20.388429472730174
838,40.78884036723087,-73.93970571235205,40.77975140452965,-73.93224541948163,2025-01-09 00:43:30.777421,500,normal,27.941248394132753
839,40.78267073597414,-73.90159868367896,40.754692887598544,-73.95249101271332,2025-01-20 08:40:30.777421,800,normal,28.021998133771465
840,40.72884054378188,-73.90388645145924,40.79224342836561,-73.99272650522214,2025-01-16 21:44:30.777421,801,heavy,63.435319345635634
841,40.738948189490245,-73.96144880952632,40.72806008132379,-73.96500621464293,2025-01-17 17:24:30.777421,800,light,20.244183408124528
842,40.73403871042545,-73.94585923926525,40.77824258122128,-73.9007485379838,2024-12-29 11:42:30.777421,800,normal,25.345573781484028
843,40.71541450431785,-73.9446288514642,40.724067051475714,-73.9125692665863,2025-01-19 13:48:30.777421,800,normal,37.6371469344009
844,40.754170481241,-73.92380981873951,40.783062276043175,-73.97753426023583,2024-12-30 22:57:30.777421,500,normal,37.16944323157425
845,40.783364996193754,-73.95595586496876,40.739933258019924,-73.95903271307075,2025-01-10 09:19:30.777421,500,heavy,59.24520022930942
846,40.73023332493515,-73.97406651026829,40.79782206685265,-73.98191080986211,2024-12-24 13:32:30.777421,600,light,31.637402758944212
847,40.71946238367049,-73.9942352417801,40.779915797110476,-73.96658072858268,2025-01-13 14:36:30.777421,800,light,23.59345660908379
848,40.73424479788347,-73.97297523078693,40.773087034577614,-73.95799889957044,2024-12-28 03:39:30.777421,800,light,29.26252744875298
849,40.79664173858664,-73.944229117375,40.757835976311654,-73.9167388226674,2024-12-27 01:02:30.777421,800,normal,29.275795616321002
850,40.734727703903054,-73.94195323990063,40.78041655649839,-73.91335768164603,2025-01-19 22:46:30.777421,500,heavy,59.83364685922228
851,40.71391967013457,-73.95559562507978,40.70596173253447,-73.93079494469603,2024-12-26 07:46:30.777421,800,light,25.54906920173812
852,40.76262343214211,-73.95111021682075,40.71399873767218,-73.95841814319816,2024-12-28 02:38:30.777421,500,normal,29.762225529486486
853,40.74017788006543,-73.90061516111004,40.75485884150547,-73.95972605152532,2025-01-22 09:13:30.777421,801,normal,32.910255332096874
854,40.78803147621489,-73.93765940418406,40.7519611675803,-73.90034736912014,2024-12-29 01:51:30.777421,801,light,30.71808956601015
855,40.756937736118225,-73.93793395201754,40.71352173137129,-73.93245439546637,2024-12-29 13:28:30.777421,800,heavy,46.68591333830819
